product,strength,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,material_cost_inr,category_Construction,category_Cosmetics,category_Electronics,category_Food Packaging,category_Furniture,category_Healthcare,category_Home Appliances,category_Textiles,category_Toys,material_type_Bamboo Fiber,material_type_Bioplastic,material_type_Cornstarch Polymer,material_type_Molded Pulp,material_type_PLA Plastic,material_type_Palm Leaf,material_type_Paperboard,material_type_Recycled Plastic,material_type_Seaweed Packaging,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
Frozen Food Box,1.0,0.6459183673469386,0.2833333333333333,0.11428571428571427,0.5142857142857142,0.42038461538461536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2509523809523809,3.5184475935146176,1.3496907406394194
Syringe Pack,0.0,0.260204081632653,0.16666666666666674,0.9285714285714286,0.7142857142857142,0.35961538461538467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.011904761904761904,1.9325107774639507,0.6625763624908858
Syringe Pack,1.0,0.8191836734693877,0.5000000000000001,0.38571428571428573,0.5428571428571429,0.5090384615384616,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3071428571428572,2.972529508283491,1.2603710973830062
Medicine Bottle,0.0,0.5726530612244897,0.85,0.49999999999999994,0.7571428571428571,0.8061538461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.425,0.9276962434361113,0.6201047913981803
Towel Pack,0.5,0.5375510204081632,0.08333333333333337,0.12857142857142856,0.5285714285714285,0.20423076923076927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07261904761904765,4.801231084893561,1.6306822506381362
Perfume Box,0.0,0.6246938775510203,0.41666666666666663,0.2285714285714286,0.8142857142857143,0.10730769230769233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.32142857142857134,6.941451990632317,2.39841518902643
Shampoo Bottle,0.0,0.7059183673469388,0.7999999999999999,0.5285714285714285,0.10000000000000003,0.2501923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37714285714285717,0.3843311160384332,0.4779319878727545
Tablet Blister,0.5,0.15204081632653058,0.8833333333333334,0.34285714285714286,0.3428571428571428,0.379423076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5804761904761905,2.16437389770723,0.9271148904006044
Engine Oil Container,1.0,0.035306122448979585,0.9,0.35714285714285715,0.02857142857142858,0.34461538461538466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5785714285714285,2.900526805082119,1.1121784496879008
Perfume Box,0.0,0.3146938775510204,0.6,0.8142857142857143,0.12857142857142861,0.028461538461538483,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11142857142857143,3.342857142857142,1.1418367346938774
Camera Box,0.5,0.9108163265306122,0.033333333333333326,0.657142857142857,0.42857142857142855,0.022884615384615364,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01142857142857143,28.237259816207203,8.748994271392775
Toaster Box,1.0,0.16571428571428568,0.8166666666666668,0.7428571428571429,0.9428571428571428,0.04596153846153847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.21,34.71772214040254,10.549030927835048
Towel Pack,1.0,0.7287755102040816,0.8833333333333334,0.2,0.02857142857142858,0.5394230769230769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7066666666666668,1.872093604680234,1.0629274011319614
Face Cream Jar,1.0,0.3795918367346939,0.33333333333333337,0.7857142857142856,0.0,0.2328846153846154,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07142857142857148,4.117181314330957,1.377603373891124
Cabinet Box,0.5,0.8940816326530612,0.5499999999999999,0.9000000000000001,0.7285714285714284,0.07346153846153847,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05499999999999992,14.720210664911123,4.706287689269256
Medical Device Box,0.0,0.260204081632653,0.16666666666666674,0.9285714285714286,0.7142857142857142,0.4076923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.011904761904761904,1.7100762957116546,0.595846017965197
Puzzle Box,0.5,0.5591836734693877,0.3833333333333334,0.6428571428571428,0.07142857142857145,0.7107692307692308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.13690476190476195,0.7928037810641865,0.46035814112197704
Shirt Packaging,0.0,0.7673469387755102,0.9666666666666667,0.2571428571428571,0.7285714285714284,0.5984615384615385,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7180952380952381,1.1973993137077836,0.8766619709830833
Puzzle Box,0.0,0.33183673469387753,0.21666666666666667,0.6714285714285715,0.10000000000000003,0.26288461538461544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.07119047619047618,0.36645525017618047,0.23796378593720785
Towel Pack,0.5,0.7748979591836733,0.01666666666666672,0.9714285714285715,0.31428571428571433,0.4359615384615385,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.000476190476190476,1.8259101829606355,0.7804329188337688
Engine Oil Container,0.5,0.6520408163265305,0.5000000000000001,0.6000000000000001,0.9142857142857141,0.5251923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,2.6425748164878593,1.068384689844317
Wood Panel Wrap,0.0,0.6963265306122448,0.13333333333333341,0.49999999999999994,0.18571428571428567,0.26403846153846156,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06666666666666671,0.6776942355889722,0.43887289652703176
Frozen Food Box,0.5,0.7869387755102041,0.6166666666666666,0.15714285714285714,0.17142857142857143,0.047115384615384615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5197619047619046,11.755651755651757,3.97068192125335
Battery Pack,0.0,0.6483673469387755,0.5833333333333334,0.6285714285714286,0.11428571428571427,0.5721153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21666666666666667,0.19632828354334791,0.34007535581130366
Medicine Bottle,0.0,0.5493877551020407,0.7500000000000001,1.0,0.49999999999999994,0.41730769230769227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.17011701170117,0.5158514300409632
Snack Pack,0.0,0.45755102040816326,0.6,0.9857142857142858,0.5571428571428572,0.24288461538461537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857142857142854,2.203150461705595,0.8016390160626989
Garment Cover,0.0,0.3730612244897959,0.8833333333333334,0.6285714285714286,0.02857142857142858,0.20615384615384613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.32809523809523816,0.13218098627351302,0.2828107584670879
Engine Oil Container,1.0,0.4426530612244898,0.9833333333333333,0.7428571428571429,0.9428571428571428,0.6900000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25285714285714284,2.775510204081632,1.0665918367346936
Fan Packaging,1.0,0.7975510204081632,0.31666666666666665,0.24285714285714283,0.5571428571428572,0.13019230769230772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.23976190476190473,11.107191847932587,3.6673276224069866
Sofa Protection Pack,0.0,0.8495918367346939,0.5499999999999999,0.01428571428571429,0.6142857142857143,0.09423076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5421428571428571,5.893516078017924,2.239789517282928
Car Spare Part Box,0.0,0.48959183673469375,0.8833333333333334,0.08571428571428572,0.5714285714285714,0.012500000000000011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8076190476190477,25.39682539682538,8.088972789115642
Puzzle Box,0.5,0.5110204081632652,0.6666666666666666,0.9571428571428571,0.05714285714285716,0.24365384615384622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.028571428571428616,2.1964691866132346,0.8236754498615214
Makeup Kit,0.5,0.6516326530612244,0.6,0.39999999999999997,0.6428571428571428,0.07846153846153847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36000000000000004,12.919254658385091,4.215266193433894
Bakery Box,0.5,0.7865306122448978,0.7000000000000001,0.7428571428571429,0.8857142857142857,0.6082692307692309,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18,2.241279715618751,0.9803430983590946
Vacuum Cleaner Pack,0.0,0.6469387755102041,0.9666666666666667,0.7285714285714286,0.5857142857142856,0.4030769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2623809523809523,1.4179303006118644,0.7244131037890015
Towel Pack,0.5,0.21999999999999997,0.9,0.45714285714285713,0.857142857142857,0.3103846153846154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.48857142857142866,4.2359801063282445,1.532222603327045
Lipstick Case,0.0,0.8118367346938775,0.7333333333333333,0.6857142857142857,0.12857142857142861,0.3630769230769231,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23047619047619045,0.34462444771723133,0.43912883091380883
Tyre Wrap,0.5,0.3530612244897959,0.0,0.8,0.4714285714285715,0.5661538461538461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.6860576006103378,0.6117356475300401
Syringe Pack,0.5,0.5459183673469387,0.3833333333333334,0.15714285714285714,0.35714285714285715,0.21461538461538465,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.32309523809523816,3.8160469667318977,1.4378276954617462
PVC Pipe Bundle,0.0,0.38367346938775504,0.8833333333333334,0.2857142857142857,0.4428571428571429,0.27153846153846156,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.630952380952381,1.5729898516783762,0.8393799487007917
Medical Device Box,0.0,0.06,0.6833333333333335,0.3,0.39999999999999997,0.6205769230769231,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4783333333333334,0.634339737724916,0.3996352546508082
Beverage Bottle,0.0,0.28265306122448974,0.033333333333333326,0.35714285714285715,0.14285714285714285,0.43519230769230766,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.021428571428571422,0.3208886146251157,0.18963393132631018
Wood Panel Wrap,0.0,0.5120408163265305,0.9833333333333333,0.6428571428571428,0.5714285714285714,0.7619230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3511904761904762,0.740266211118229,0.5161682987096183
Chair Packaging,0.5,0.7418367346938775,0.9166666666666666,0.8857142857142857,0.28571428571428575,0.30692307692307697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10476190476190479,2.4791955617198336,1.0082144508288753
Engine Oil Container,0.0,0.5653061224489795,0.5499999999999999,0.8142857142857143,0.2,0.22384615384615386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10214285714285713,0.8552631578947368,0.46702792696025774
Cement Bag,1.0,0.9457142857142857,0.7666666666666667,0.2857142857142857,0.5142857142857142,0.538076923076923,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5476190476190477,2.762907268170426,1.3316340852130324
Puzzle Box,0.0,0.9969387755102039,0.35,0.4142857142857143,0.2,0.019807692307692304,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.20499999999999996,6.70967741935484,2.393984858459513
Lipstick Case,0.0,0.3073469387755101,0.0,0.3714285714285714,0.7714285714285714,0.466923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.6175115207373267,0.577457537853851
Hardware Tool Pack,0.5,0.24081632653061222,0.7666666666666667,0.4428571428571429,0.35714285714285715,0.5126923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4271428571428572,1.6398612425102492,0.7350604135694013
Fan Packaging,1.0,0.2614285714285714,0.7500000000000001,1.0,0.8999999999999999,0.5371153846153847,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,3.472759226713532,1.120256339442631
Medical Device Box,1.0,0.5510204081632653,0.7666666666666667,0.08571428571428572,0.2,0.29250000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.700952380952381,3.96694214876033,1.635769719458031
Shirt Packaging,0.0,0.39775510204081627,0.09999999999999998,0.8428571428571427,0.7571428571428571,0.20884615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015714285714285722,3.45970374089882,1.163523367167605
Syringe Pack,1.0,0.30836734693877543,0.13333333333333341,0.34285714285714286,0.5571428571428572,0.28673076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08761904761904767,5.247662253495046,1.7018564991777654
Makeup Kit,1.0,0.46204081632653055,0.3666666666666666,0.8714285714285714,0.8428571428571427,0.39538461538461533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.047142857142857125,4.545947411222554,1.5212536111218682
Tablet Blister,0.5,0.6379591836734693,0.13333333333333341,0.38571428571428573,0.0,0.5082692307692308,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08190476190476197,0.9647495361781075,0.5135745207173779
Tablet Blister,0.0,0.10510204081632654,0.9333333333333335,0.4857142857142857,0.7999999999999998,0.08653846153846154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.48000000000000004,8.286852589641432,2.7095863891373275
Hardware Tool Pack,0.5,0.14551020408163265,0.6166666666666666,0.8428571428571427,0.6285714285714286,0.17653846153846153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09690476190476195,6.0500736377025035,1.8974370572971455
Face Cream Jar,0.0,0.96734693877551,0.7833333333333333,0.8142857142857143,0.6857142857142857,0.11942307692307697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14547619047619048,5.298238165994479,1.9378660076214729
Cement Bag,0.0,0.36346938775510196,0.16666666666666674,0.1,0.9285714285714286,0.5117307692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15000000000000008,1.7797904270443896,0.7029779444398475
Medicine Bottle,0.0,0.6008163265306122,0.6666666666666666,0.15714285714285714,0.17142857142857143,0.06692307692307695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5619047619047619,2.228571428571428,1.073578231292517
Mixer Grinder Box,0.5,0.9222448979591835,0.7666666666666667,0.9857142857142858,0.5571428571428572,0.725576923076923,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.010952380952380915,1.4371615312791786,0.712202881152461
Frozen Food Box,1.0,0.06448979591836734,0.18333333333333335,0.5857142857142856,0.2714285714285714,0.3798076923076923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07595238095238098,3.261681584325886,1.0282323664542286
Lipstick Case,0.5,0.00897959183673469,0.9666666666666667,0.6000000000000001,0.4714285714285715,0.044423076923076926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3866666666666666,17.84957092377587,5.512231821350448
Laptop Box,0.0,0.9816326530612245,0.5666666666666668,0.1,0.9428571428571428,0.7586538461538462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5100000000000001,1.2266342614103434,0.8664800743414703
Camera Box,0.5,0.8344897959183672,0.08333333333333337,0.8,0.2285714285714286,0.4157692307692308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01666666666666667,1.7111885404568332,0.7703701675792268
Frozen Food Box,0.0,0.9759183673469387,0.4833333333333333,0.17142857142857143,0.4142857142857143,0.4403846153846154,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.40047619047619043,0.9198487251433451,0.7289206039375613
Saree Box,0.0,0.49183673469387756,0.6166666666666666,0.9142857142857144,0.35714285714285715,0.3982692307692308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0528571428571428,0.874772895498284,0.4311257462005056
Cement Bag,1.0,0.1089795918367347,0.09999999999999998,0.5428571428571429,0.8714285714285714,0.4273076923076923,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0457142857142857,4.279432089458475,1.334809218674277
Engine Oil Container,0.5,0.9589795918367346,0.6833333333333335,0.12857142857142856,0.5999999999999999,0.39384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5954761904761906,2.7238095238095235,1.3430272108843537
Mixer Grinder Box,1.0,0.3806122448979591,0.4833333333333333,0.2857142857142857,0.9285714285714286,0.4373076923076923,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.34523809523809523,4.311509642550056,1.5457318043296424
Engine Oil Container,0.0,0.9683673469387755,0.35,0.7142857142857142,0.3428571428571428,0.5901923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10000000000000003,0.5712454799285942,0.5018838480602109
Shampoo Bottle,1.0,0.30959183673469387,0.6166666666666666,0.02857142857142858,0.11428571428571427,0.4080769230769231,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5990476190476189,2.6652648179787093,1.1320760440330684
Camera Box,0.0,0.5226530612244897,0.7666666666666667,0.38571428571428573,0.49999999999999994,0.45173076923076927,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.470952380952381,1.0828821324448143,0.6700415104817437
Snack Pack,0.5,0.5148979591836734,0.033333333333333326,0.6428571428571428,0.4714285714285715,0.6280769230769231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904761904761904,1.5224317575131319,0.6159608197709463
Engine Oil Container,0.5,0.2951020408163265,0.31666666666666665,0.2142857142857143,0.8999999999999999,0.5101923076923077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24880952380952379,2.691312384473197,0.9954481371106666
Accessory Kit,0.5,0.5826530612244898,0.25,0.3142857142857143,0.18571428571428567,0.011538461538461525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17142857142857143,31.836734693877567,9.794387755102045
Toy Car Box,0.0,0.9363265306122448,0.6666666666666666,0.9571428571428571,0.7142857142857142,0.17980769230769234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.028571428571428616,3.763207410623823,1.4212887537993915
Board Game Pack,1.0,0.7579591836734693,0.65,0.8714285714285714,0.3428571428571428,0.5848076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.08357142857142856,2.257632441919542,0.9381060591064748
Power Bank Pack,0.0,0.8053061224489795,0.35,0.4428571428571429,0.49999999999999994,0.7528846153846154,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.195,0.6554071086463321,0.5162139693285935
Paint Can,0.5,0.4557142857142856,0.43333333333333346,0.04285714285714287,0.3428571428571428,0.32019230769230766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41476190476190483,2.5526250104001993,1.0684065507391072
Syringe Pack,0.0,0.058571428571428566,0.9500000000000001,0.5571428571428572,0.4428571428571429,0.22423076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4207142857142857,1.8906873094065213,0.7530633356790992
Medicine Bottle,1.0,0.4426530612244898,0.9833333333333333,0.7428571428571429,0.9428571428571428,0.48307692307692307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25285714285714284,3.9402718965901493,1.4160203444872488
Toaster Box,1.0,0.5146938775510204,0.85,0.7857142857142856,0.6714285714285713,0.29192307692307695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.18214285714285725,5.535941765241127,1.888047835694787
Vacuum Cleaner Pack,0.5,0.8314285714285714,0.33333333333333337,0.3714285714285714,0.4428571428571429,0.5313461538461539,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.20952380952380956,1.7416899264146153,0.8557450731624799
Fan Packaging,0.0,0.8818367346938775,0.33333333333333337,0.8,0.2571428571428572,0.12673076923076926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.06666666666666667,1.880650994575045,0.8554129854473433
First Aid Kit,0.0,0.7561224489795917,0.7166666666666667,0.5857142857142856,0.38571428571428573,0.17673076923076925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.29690476190476195,2.065617184051787,0.9652837946713184
Board Game Pack,0.5,0.5785714285714285,0.6,0.32857142857142857,0.657142857142857,0.10653846153846153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.40285714285714286,9.92927864214993,3.3134978783592643
Sofa Protection Pack,1.0,0.7746938775510204,1.0,0.7285714285714286,0.2285714285714286,0.21673076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27142857142857135,5.418635647643281,1.966570286129719
Bakery Box,0.0,0.6830612244897958,0.21666666666666667,0.14285714285714285,0.28571428571428575,0.7098076923076923,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18571428571428572,0.3969314148314951,0.3982835060821015
Bakery Box,0.5,0.13428571428571429,0.7000000000000001,0.9000000000000001,0.8285714285714285,0.45019230769230767,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06999999999999991,2.886991821383798,0.9343832607008535
Mixer Grinder Box,0.5,0.0789795918367347,0.15000000000000002,0.49999999999999994,0.31428571428571433,0.06846153846153846,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.07500000000000001,10.378151260504202,3.167139255702281
Medicine Bottle,1.0,0.14857142857142855,1.0,0.02857142857142858,0.7428571428571429,0.22250000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9714285714285714,7.496159754224269,2.6819907834101375
Face Cream Jar,0.0,0.5293877551020407,0.15000000000000002,0.12857142857142856,0.38571428571428573,0.1084615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13071428571428573,3.2560296846011125,1.1879109461966602
Hardware Tool Pack,0.0,0.2651020408163265,0.7000000000000001,0.5857142857142856,0.3714285714285714,0.5746153846153847,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2900000000000001,0.6353383458646614,0.38613211600429637
Laptop Box,1.0,0.6440816326530612,0.20000000000000007,0.9571428571428571,0.7714285714285714,0.22807692307692307,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008571428571428587,7.4405723517193625,2.4288247667402985
Laptop Box,1.0,0.2114285714285714,0.7999999999999999,0.34285714285714286,0.28571428571428575,0.7917307692307693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5257142857142857,1.6036733714833977,0.754816297159305
Cabinet Box,1.0,0.9063265306122448,0.6833333333333335,0.3142857142857143,0.7428571428571429,0.7690384615384617,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46857142857142864,2.237190111788976,1.1304835641489377
Tyre Wrap,1.0,0.40653061224489795,0.30000000000000004,0.45714285714285713,0.2,0.4013461538461539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1628571428571429,2.9172510518934076,1.0622773563843488
Power Bank Pack,0.5,0.7746938775510204,0.33333333333333337,0.0,0.39999999999999997,0.23807692307692307,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33333333333333337,3.6279069767441854,1.454113589621895
Tablet Blister,0.0,0.7742857142857141,0.9666666666666667,0.8857142857142857,0.7,0.3123076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.11047619047619052,2.171837708830549,0.9280275031253551
PVC Pipe Bundle,0.0,0.5912244897959182,0.15000000000000002,0.2142857142857143,0.05714285714285716,0.05115384615384616,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11785714285714287,0.9344115004492365,0.5048336542164036
Chair Packaging,0.5,0.21285714285714283,0.4,0.4142857142857143,0.4428571428571429,0.5761538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23428571428571426,1.6085489313835768,0.6401361079865016
Syringe Pack,0.5,0.2397959183673469,0.5666666666666668,0.6857142857142857,0.3714285714285714,0.206923076923077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1780952380952381,4.017223910840931,1.3483440440005787
Perfume Box,0.5,0.3532653061224489,0.08333333333333337,0.17142857142857143,0.49999999999999994,0.24884615384615388,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06904761904761908,3.863298662704308,1.2925882382670748
Snack Pack,1.0,0.9787755102040816,0.7666666666666667,0.7428571428571429,0.2,0.2928846153846154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19714285714285715,3.961904761904761,1.561061224489796
Tablet Blister,1.0,0.031020408163265307,0.9666666666666667,0.2142857142857143,0.9857142857142855,0.25596153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7595238095238095,7.466170850118789,2.55296690129414
